name,service_type,lat,lng,phone,phone_source,address,district,state,country,postcode,operator,source,last_verified
Dr. med. Hafis Sina,hospital,53.581786,9.7593808,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Bundespolizei See,police,53.8550221,8.7282849,112,fallback,Neufelder Schanze,Cuxhaven,Canillo,AD,27472,Bundespolizei,osm_enriched,2026-05-26T10:32:05.929487+00:00
NeuroPraxis am Diakonieklinikum Hamburg,hospital,53.5710793,9.9647944,494056060601,real,17 b Hohe Weide,Hamburg,Canillo,AD,20259,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Ärztehaus Holzwickede,hospital,51.5005202,7.6186156,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,51.0064638,9.4734115,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Zwergen,fire_station,51.4818048,9.2952283,112,fallback,Am Schwimmbad,Liebenau,Canillo,AD,34396,Stadt Liebenau,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Niedermeiser,fire_station,51.4614702,9.3098424,112,fallback,20 Buttenstraße,Liebenau,Canillo,AD,34396,Stadt Liebenau,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Ersen,fire_station,51.468783,9.2411372,112,fallback,9 Herlinghäuser Straße,Liebenau,Canillo,AD,34396,Stadt Liebenau,osm_enriched,2026-05-26T10:32:05.929487+00:00
med2 Medebach,hospital,51.1995568,8.7021091,112,fallback,27 Oberstraße,Medebach,Canillo,AD,59964,Dr. univ. Jan Leutner & Andreas Müller-Reinhardt,osm_enriched,2026-05-26T10:32:05.929487+00:00
Good Lack,car_repair,52.4465742,9.6127635,4951314790665,real,22 Heinkelstraße,Garbsen,Canillo,AD,30827,,osm_enriched,2026-05-26T10:32:05.929487+00:00
D&D Carstyle,car_repair,52.4465206,9.6130506,495131446961,real,22 Heinkelstraße,Garbsen,Canillo,AD,30827,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis Dr. Kellermann,hospital,53.0675659,8.8631563,49421444232,real,102 Hastedter Heerstraße,El Tarter,Canillo,AD,28207,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kfz-Meisterbetrieb Bökers,car_repair,52.4113887,7.0675808,49592112426,real,108 Gildehauser Weg,Nordhorn,Canillo,AD,48529,Frank Bökers,osm_enriched,2026-05-26T10:32:05.929487+00:00
KFZ-Service Daniel Rammler,car_repair,52.7774431,7.8830805,4944726876273,real,13 Osterhauk,Lastrup,Canillo,AD,49688,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis Dr. med. Peter Hercz,hospital,52.4128056,7.0687399,112,fallback,73 Gildehauser Weg,Nordhorn,Canillo,AD,48529,Dr. med. Peter Hercz,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis Dr. med. H. Reher und M. Lopes,hospital,52.4147133,7.0695447,495921302540,real,53b Gildehauser Weg,Nordhorn,Canillo,AD,48529,Dr. med. H. Reher und M. Lopes,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis Dr. (CS) Adriana Csefalvay,hospital,52.4150485,7.0696808,4959212301,real,Gildehauser Weg,Nordhorn,Canillo,AD,48529,Dr. (CS) Adriana Csefalvay,osm_enriched,2026-05-26T10:32:05.929487+00:00
ATC Turbotechnik,car_repair,52.4465677,9.6106664,495131488555,real,6 Am Hechtkamp,Garbsen,Canillo,AD,30827,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Jana Zejdl & Eberhard Verch,hospital,51.1135286,6.9584616,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,52.4436106,9.6082896,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Mobiler Gutachter 24,car_repair,51.3044979,6.835911,491793949142,real,1a Halskestraße,Ratingen,Canillo,DE,40880,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Huisartsenpraktijk Havelte,hospital,52.7748811,6.239238,112,fallback,2a Koningskamp,Havelte,Canillo,AD,7971AH,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Craniosacraal Slagter,hospital,52.7742835,6.233024,31654398575,real,58 Veldkamp,Havelte,Canillo,AD,7971BW,Tine Slagter,osm_enriched,2026-05-26T10:32:05.929487+00:00
Werkfeuerwehr Remmers,fire_station,52.7372355,7.7534067,112,fallback,13 Bernhard-Remmers-Straße,Löningen,Canillo,AD,49624,Remmers GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
Arne's Schmiede,car_repair,54.5474107,9.6405542,4946221896560,real,1a Mühlenstraße,Schaalby,Canillo,DE,24882,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Huisarts Meinsma,hospital,52.1046305,6.3092555,31575552432,real,23A Zutphenseweg,Vorden,Canillo,AD,7251DG,,osm_enriched,2026-05-26T10:32:05.929487+00:00
MVZ Afzali,hospital,53.4555688,9.5090632,112,fallback,4 Hohenfelde,Harsefeld,Canillo,AD,21698,MVZ Afzali GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
KFZ MEISTERBETRIEB ZIGOUNAS,car_repair,51.2349979,7.0800228,492026989655,real,89 Kaiserstraße,Wuppertal,Canillo,AD,42329,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Die Hausärzte am Klösterchen,hospital,52.0235033,8.5227274,112,fallback,25 Kiskerstraße,Bielefeld,Canillo,AD,33615,,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Hausarztpraxis Dr. med. Rütering, Maria Kreimendahl, Dr. med. Vanessa Stockdreher",hospital,51.9086075,8.382637,112,fallback,32 Eickhoffstraße,Gütersloh,Canillo,AD,33330,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis am Fidi,hospital,53.154355,8.2057503,494419986356,real,,El Tarter,Canillo,AD,,Dr. Anne* Mergeay,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis Langner u. Herman,hospital,52.2112912,9.5573249,49504194030,real,11 Bahnhofstraße,Springe,Canillo,DE,31832,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis Anke Lübben,hospital,52.2113262,9.5573148,4950418025910,real,11 Bahnhofstraße,Springe,Canillo,DE,31832,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Onkologische Tagesklinik Remscheid,hospital,51.1813007,7.1869143,4921918900150,real,70 Alleestraße,Remscheid,Canillo,AD,42853,Dr. med. Matthias & Neda Klee,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. D. Hajnis und Dr. N. Bastian,hospital,53.4569022,9.9872842,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Meisterbetrieb TOTZ,car_repair,51.780871,9.3840521,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kfz-Service Ahlersmeyer Autowerkstatt,car_repair,52.1230651,8.6675598,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
MVZ Prof. Dr. A. Niendorf,hospital,53.552069,9.9426627,494041303530,real,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Tünda Wasmann,hospital,53.5514771,9.9402474,4940388277,real,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis Zaida,hospital,52.3853521,9.7203008,112,fallback,29 Asternstraße,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Haasnoot,hospital,53.1001268,7.6786668,112,fallback,8 Schulstraße,Saterland,Canillo,DE,26683,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso Express,fuel,51.9048664,6.3616875,112,fallback,41 de Hogenkamp,Ulft,Canillo,AD,7071EC,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Geriatrische Tagesklinik,hospital,52.3638876,9.8285793,112,fallback,,El Tarter,Canillo,AD,,Diakovere,osm_enriched,2026-05-26T10:32:05.929487+00:00
Wittum Eriksen,hospital,52.4258119,9.4254264,49503112205,real,,El Tarter,Canillo,AD,,Dr. Anett-Lies Lincke,osm_enriched,2026-05-26T10:32:05.929487+00:00
Susanne Hannemann,hospital,52.4258753,9.4256631,491702006229,real,,El Tarter,Canillo,AD,,Susanne Hannemann,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,51.507332,7.3234798,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Automobile El Manichi,car_repair,51.3235648,6.6042541,4917663850323,real,250 Hafelsstraße,Krefeld,Canillo,AD,47809,Ali El Manichi,osm_enriched,2026-05-26T10:32:05.929487+00:00
F + L Rotthauser-Autohaus GmbH,car_repair,51.4887632,7.0836228,49209913990,real,90-92 Steeler Straße,Gelsenkirchen,Canillo,DE,45884,,osm_enriched,2026-05-26T10:32:05.929487+00:00
IRS Drews,car_repair,52.3984541,9.7597251,112,fallback,14C Mengendamm,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,51.5287663,7.5406792,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Béatrice Rossbach,hospital,53.5511695,9.9381029,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. R.&M. Humbert,hospital,53.5511821,9.9379646,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dipl. Psych. Birte Tietjen,hospital,53.55113,9.9386381,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Hausarztpraxis Altona, Dr. Chr. Beyer",hospital,53.5503791,9.9372868,4940385966,real,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. Medic Wüllner,hospital,52.3044463,8.9080024,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. R. P. Uni. AH. Navid Ghiasi,hospital,51.2732939,7.2052916,112,fallback,20 Kleiner Werth,Wuppertal,Canillo,AD,42275,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. (YU) Vidak Prascevic,hospital,51.2732731,7.2053426,49202596999,real,20 Kleiner Werth,Wuppertal,Canillo,AD,42275,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dorothee Mörle,hospital,53.5887911,9.9920582,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aotoservice Höxter,car_repair,51.7813989,9.3819098,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Gemeinschaftspraxis - Dr. med. von Renstrom und Frau Graf,hospital,53.8267264,8.6693963,4947233268,real,31 Hauptstraße,Cuxhaven,Canillo,AD,27478,Dr. med. Adam J.W. von Renstrom und Frau Natala Graf,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausarztpraxis - Dr. med. Ulrike Neu und André Kleineidam,hospital,53.8235557,8.667423,112,fallback,57 Hauptstraße,Cuxhaven,Canillo,AD,27478,Dr. med. Ulrike Neu und André Kleineidam,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr.med. Karl Dansard,hospital,53.588731,9.991971,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,51.4496466,7.4578514,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,51.4493912,7.4579039,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,51.4493447,7.4579138,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
SkinWizards,hospital,52.394212,9.7457095,112,fallback,52 Ferdinand-Wallbrecht-Straße,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Skin & Laser Hannover,hospital,52.394353,9.7457678,112,fallback,52 Ferdinand-Wallbrecht-Straße,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr.med. Theiß Eckhardt,hospital,52.3923298,9.7474044,112,fallback,36 Ferdinand-Wallbrecht-Straße,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausärztliche Gemeinschaftspraxis,hospital,52.389995,9.7494902,112,fallback,12 Ferdinand-Wallbrecht-Straße,El Tarter,Canillo,AD,,"Dr. med. Jan Hendrik Schmidt, Dr. med. Sigrid Keichel",osm_enriched,2026-05-26T10:32:05.929487+00:00
Hyperthermie Zentrum Hannover,hospital,52.3886015,9.7510657,112,fallback,9 Oskar-Winter-Straße,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
MT Fahrzeugtechnik,car_repair,51.7830263,9.3696741,4952719511105,real,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Gynäkologische Onkologie und Senologie,hospital,52.3693221,9.7549253,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Vergölst,car_repair,51.9849669,8.4762507,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. Schwarze,hospital,53.6001693,9.4733639,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autoservice Mellema,car_repair,52.5310514,6.4206086,112,fallback,4 Drift,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Strahlentherapie,hospital,52.2785021,8.0036499,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
PD Dr. Cornelius Bachmann,hospital,52.271099,8.0318898,112,fallback,65 Martinistraße,El Tarter,Canillo,AD,,Cornelius Bachmann,osm_enriched,2026-05-26T10:32:05.929487+00:00
"PAZ Hamburg, Pädriatisches Ambulanzzentrum",hospital,53.564293,9.8132827,494021111760,real,2a Sülldorfer Kirchenweg,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
RAISA eG,fuel,53.775036,9.0551993,112,fallback,1 Gewerbestraße,Cadenberge,Canillo,AD,21781,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Pader Sportwagen Service,car_repair,51.7363874,8.7810561,112,fallback,4 Otto-Stadler-Straße,Paderborn,Canillo,DE,33100,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Niels Landwehr & Moritz Beuth,hospital,51.7238668,8.7596742,112,fallback,8 Detmolder Straße,Paderborn,Canillo,DE,33102,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. med. Elisabeth Kirchhoff,hospital,51.7238905,8.7596937,49525115931,real,8 Detmolder Straße,Paderborn,Canillo,DE,33102,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. med. Simeon Janzen,hospital,51.7239142,8.7597131,495251527060,real,8 Detmolder Straße,Paderborn,Canillo,DE,33102,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Digital Tuning Service,car_repair,52.4044633,9.7441384,112,fallback,8E Nordring,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kfz Spickermann,car_repair,52.4053783,9.7432128,112,fallback,9 Nordring,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
MVZ für Pneumologie am Phoenixsee,hospital,51.4444487,7.5684915,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Huisartsenpraktijk Jubbega,hospital,53.0041645,6.1237412,112,fallback,18 Jelle van Damweg,Jubbega,Canillo,AD,8411XD,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausärztliche Gemeinschaftspraxis,hospital,53.1308302,8.1822371,4944136138330,real,,El Tarter,Canillo,AD,,Gunter Neues / Ute Poppe / Annette Reuter,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausarztpraxis am Waffenplatz,hospital,53.1417077,8.2112856,4944125419,real,,El Tarter,Canillo,AD,,Nicole Gorris-Vollmer,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausarztpraxis am Schlossgarten,hospital,53.1374216,8.2128278,4944177922244,real,,El Tarter,Canillo,AD,,Alexander Schurawlew,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,53.1374867,8.2127862,4944168322283,real,,El Tarter,Canillo,AD,,Lars Steinsträßer,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,53.1408827,8.2095495,49441776165,real,,El Tarter,Canillo,AD,,Ulrike Brokate,osm_enriched,2026-05-26T10:32:05.929487+00:00
Arztpraxis Oldenburg,hospital,53.1416659,8.2132389,4944126151,real,,El Tarter,Canillo,AD,,Maike Klingler,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hausarztpraxis,hospital,53.1481423,8.2250741,4944136178580,real,,El Tarter,Canillo,AD,,Wladislav Kulakowski,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,53.1421339,8.1713565,494417779755,real,,El Tarter,Canillo,AD,,Frank Resch,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis für weibliche Gesundheit,hospital,51.1747568,6.826325,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Advitam Schlossklinik,hospital,51.1745536,6.8262309,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Lackpraxis,car_repair,52.4050744,9.7439696,112,fallback,9A Nordring,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell Service,car_repair,53.8600186,8.6766762,112,fallback,40 Brockeswalder Chaussee,Cuxhaven,Canillo,AD,27474,Kolbe,osm_enriched,2026-05-26T10:32:05.929487+00:00
"MVZ Reinhardshöhe, Nebenbetriebsstätte Reinhardshausen",hospital,51.1135818,9.077985,49562173777,real,2 Hauptstraße,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
August Pickel GmbH & Co. KG - AVIA Mineralöle,fuel,53.1433442,8.2603788,49441920650,real,12 Werrastraße,El Tarter,Canillo,AD,26135,August Pickel GmbH & Co. KG,osm_enriched,2026-05-26T10:32:05.929487+00:00
Sozialpsychiatrischer Dienst,hospital,51.2926046,6.8166111,49210245762,real,,El Tarter,Canillo,AD,,Kreisverwaltung Mettmann,osm_enriched,2026-05-26T10:32:05.929487+00:00
Diabetologische Schwerpunkt-Praxis Obereider,hospital,54.304757,9.6799177,112,fallback,12a/14a Pastor-Schröder-Straße,Rendsburg,Canillo,AD,24768,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Neuropraxis Misburg,hospital,52.39103,9.8524594,491627647286,real,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
DEKRA Automobil GmbH,car_repair,52.859472,8.747696,4942419707820,real,14A Industriestraße,Bassum,Canillo,DE,27211,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Orthopädietechnik & Sanitätshaus Coordes,hospital,53.133778,8.1855618,494415700131,real,,El Tarter,Canillo,AD,,Andreas Coordes,osm_enriched,2026-05-26T10:32:05.929487+00:00
OrthoCentrum,hospital,53.1257132,8.1624502,49441502093,real,,El Tarter,Canillo,AD,,Nowak /Bulling,osm_enriched,2026-05-26T10:32:05.929487+00:00
K. Arisoy,hospital,51.5349694,9.9299086,491774492979,real,17/18 Goethe-Allee,Göttingen,Canillo,DE,37073,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis für Anästhesie Dr. Cornelia Siebel,hospital,51.4445328,7.5744214,112,fallback,9 Schützenstraße,Schwerte,Canillo,AD,58239,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis für Chirurgie Dr. Andreas Hruschka,hospital,51.4445333,7.5743977,112,fallback,9 Schützenstraße,Schwerte,Canillo,AD,58239,,osm_enriched,2026-05-26T10:32:05.929487+00:00
K. Hillebrand,hospital,51.5959512,7.1431949,49236636163,real,88 Kaiserstraße,Herten,Canillo,AD,45699,,osm_enriched,2026-05-26T10:32:05.929487+00:00
S. Schmidt-Kehlen,hospital,51.5959038,7.1431168,49236634490,real,88 Kaiserstraße,Herten,Canillo,AD,45699,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. J. Wieland,hospital,51.5959986,7.1432804,49236638626,real,88 Kaiserstraße,Herten,Canillo,AD,45699,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. W. Jerke,hospital,51.5960399,7.1432156,49236636569,real,88 Kaiserstraße,Herten,Canillo,AD,45699,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. D. Ahrens-Kortenbruck,hospital,51.5885202,7.1364327,49236688400,real,62a In der Feige,Herten,Canillo,AD,45699,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dr. B. Kortenbruck,hospital,51.5884718,7.1364672,49236688400,real,62a In der Feige,Herten,Canillo,AD,45699,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kongsvejsparkens Lægehus,hospital,54.9137952,9.8028726,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
"Krüschedt, Patcha-Heiting, Sonnenberg, Bergsma",hospital,53.6474767,7.6111915,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hellenthal,hospital,53.647418,7.6114645,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Frank Viola,hospital,53.6467754,7.611159,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
MRT Zentrum Dr. med. Truc Tan und Dr. med. Ralf Doyscher,hospital,51.1769022,6.3847458,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autoservice Wülfel,car_repair,52.3262352,9.784723,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Praxis für Innere Medizin und Kardiologie,hospital,51.4441674,7.5730705,112,fallback,5 Am Ostentor,Schwerte,Canillo,AD,58239,MVZ Klinikum Dortmund,osm_enriched,2026-05-26T10:32:05.929487+00:00
N'finity Beauty,hospital,54.9128424,9.7934204,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Christian Lehnert,car_repair,51.2939256,8.6008964,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feldenkraispraxis Flensburg,hospital,54.7906607,9.4479847,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Heilpraktikerin Claudia Bloch,hospital,54.7905931,9.4479579,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,51.1669769,6.0610346,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed car_repair,car_repair,52.2823886,9.8235022,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autolackiererei Grochowski,car_repair,52.2815931,9.8241484,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed hospital,hospital,51.4864902,7.5013345,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
MVZ Ruhr - Ambulante Pädiatrie,hospital,51.4961875,6.802485,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
H2 Tankstelle,fuel,51.5557092,7.1599741,80080004444,real,11 Im Emscherbruch,Herten,Canillo,DE,45699,AGR Gruppe,osm_enriched,2026-05-26T10:32:05.929487+00:00
Habben Truck + Trailer,car_repair,53.8502296,8.7320708,494721500780,real,1 Neufelder Schanze,Cuxhaven,Canillo,AD,27472,Habben Truck & Trailer GmbH & Co. KG,osm_enriched,2026-05-26T10:32:05.929487+00:00
